ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
4001221,中古マンション等,,4101,宮城県,仙台市青葉区,片平,大町西公園,1,３ＬＤＫ,65,,,,2001年,ＳＲＣ,住宅,住宅,,,,商業,80.0,500.0,2021年第1四半期,改装済み,,7.431363764158987
4010730,中古マンション等,,4101,宮城県,仙台市青葉区,堤通雨宮町,北四番丁,12,４ＬＤＫ,75,,,,1996年,ＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2015年第2四半期,改装済み,,7.477121254719663
4012096,中古マンション等,,4101,宮城県,仙台市青葉区,山手町,北山(宮城),10,３ＬＤＫ,60,,,,戦前,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2010年第3四半期,未改装,,6.785329835010767
4008257,中古マンション等,,4101,宮城県,仙台市青葉区,花京院,仙台,13,２ＤＫ,450,,,,1999年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2016年第2四半期,未改装,,7.204119982655925
4005350,中古マンション等,,4101,宮城県,仙台市青葉区,柏木,北四番丁,5,３ＤＫ,50,,,,1979年,ＳＲＣ,住宅,住宅,,,,商業,80.0,500.0,2014年第4四半期,改装済み,,7.113943352306837
4001093,中古マンション等,,4101,宮城県,仙台市青葉区,柏木,北四番丁,15,２ＬＤＫ,55,,,,1998年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2022年第1四半期,改装済み,,7.342422680822207
4038265,中古マンション等,,4104,宮城県,仙台市太白区,八木山東,長町南,30分～60分,３ＬＤＫ,70,,,,1991年,ＲＣ,住宅,,,,,２中住専,60.0,200.0,2012年第1四半期,未改装,,6.8750612633917
4033975,中古マンション等,,4104,宮城県,仙台市太白区,郡山,太子堂,16,３ＬＤＫ,60,,,,1995年,ＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2017年第3四半期,未改装,,7.079181246047625
4002416,中古マンション等,,4101,宮城県,仙台市青葉区,鷺ケ森,旭ケ丘(宮城),30分～60分,２ＬＤＫ,55,,,,1992年,ＲＣ,住宅,住宅,,,,１低住専,50.0,80.0,2021年第2四半期,改装済み,,7.113943352306837
4015687,中古マンション等,,4101,宮城県,仙台市青葉区,宮町,東照宮,9,３ＬＤＫ,65,,,,2008年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2013年第4四半期,未改装,調停・競売等,7.414973347970818
