ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
41005356,中古マンション等,,41201,佐賀県,佐賀市,大財,佐賀,16,オープンフロア,50,,,,1990年,ＲＣ,店舗,,,,,商業,80.0,400.0,2011年第2四半期,未改装,,6.903089986991944
41007063,中古マンション等,,41201,佐賀県,佐賀市,田代,佐賀,30分～60分,３ＬＤＫ,75,,,,,ＳＲＣ,住宅,住宅,,,,近隣商業,80.0,200.0,2016年第4四半期,未改装,,6.8750612633917
41004605,中古マンション等,,41201,佐賀県,佐賀市,松原,佐賀,28,２ＤＫ,35,,,,1992年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2014年第3四半期,未改装,,6.7558748556724915
41000133,中古マンション等,,41201,佐賀県,佐賀市,鬼丸町,佐賀,30分～60分,３ＬＤＫ,80,,,,2006年,ＲＣ,,住宅,,,,１低住専,60.0,200.0,2020年第3四半期,改装済み,,7.301029995663981
41008684,中古マンション等,,41201,佐賀県,佐賀市,鬼丸町,佐賀,30分～60分,３ＬＤＫ,70,,,,1989年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2008年第2四半期,改装済み,,6.977723605288848
41006069,中古マンション等,,41201,佐賀県,佐賀市,呉服元町,佐賀,21,２ＬＤＫ,55,,,,2005年,ＲＣ,住宅,その他,,,,商業,80.0,400.0,2015年第3四半期,,,7.0
41003303,中古マンション等,,41201,佐賀県,佐賀市,神野東,佐賀,8,３ＬＤＫ,75,,,,1985年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2018年第2四半期,未改装,,6.857332496431268
41008252,中古マンション等,,41201,佐賀県,佐賀市,駅南本町,佐賀,7,４ＬＤＫ,85,,,,2008年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2009年第2四半期,未改装,,7.3222192947339195
41011865,中古マンション等,,41202,佐賀県,唐津市,西城内,唐津,11,３ＬＤＫ,80,,,,1989年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2017年第3四半期,改装済み,,7.0
41007100,中古マンション等,,41201,佐賀県,佐賀市,唐人,佐賀,8,２ＬＤＫ,60,,,,1990年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2016年第4四半期,改装済み,,6.8750612633917
41000056,中古マンション等,,41201,佐賀県,佐賀市,駅前中央,佐賀,4,３ＬＤＫ,75,,,,1997年,ＳＲＣ,,住宅,,,,商業,80.0,400.0,2019年第2四半期,未改装,,7.079181246047625
41003332,中古マンション等,,41201,佐賀県,佐賀市,新栄東,佐賀,30分～60分,３ＬＤＫ,70,,,,2003年,ＲＣ,住宅,住宅,,,,準住居,60.0,200.0,2018年第1四半期,未改装,,7.204119982655925
41006744,中古マンション等,,41201,佐賀県,佐賀市,神野東,佐賀,8,４ＬＤＫ,85,,,,2001年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2012年第3四半期,未改装,,7.204119982655925
41010208,中古マンション等,,41202,佐賀県,唐津市,西城内,唐津,13,３ＬＤＫ,75,,,,2003年,ＳＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2020年第3四半期,未改装,,7.278753600952829
41000087,中古マンション等,,41201,佐賀県,佐賀市,大財,佐賀,18,４ＬＤＫ,95,,,,2001年,ＲＣ,,住宅,,,,１種住居,60.0,200.0,2021年第3四半期,,,7.380211241711606
41000963,中古マンション等,,41201,佐賀県,佐賀市,神野西,佐賀,7,３ＬＤＫ,75,,,,2014年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2020年第1四半期,未改装,,7.342422680822207
41003551,中古マンション等,,41201,佐賀県,佐賀市,堀川町,佐賀,24,３ＬＤＫ,70,,,,2015年,,住宅,住宅,,,,商業,80.0,400.0,2018年第1四半期,改装済み,,7.447158031342219
41002231,中古マンション等,,41201,佐賀県,佐賀市,堀川町,佐賀,25,３ＬＤＫ,70,,,,2015年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2023年第2四半期,未改装,,7.342422680822207
41010206,中古マンション等,,41202,佐賀県,唐津市,西城内,唐津,11,２ＬＤＫ,75,,,,1989年,ＲＣ,住宅,住宅,,,,１種住居,,,2021年第4四半期,,,6.919078092376074
41008835,中古マンション等,,41201,佐賀県,佐賀市,神野東,佐賀,2,３ＬＤＫ,70,,,,1998年,ＳＲＣ,住宅,,,,,商業,80.0,500.0,2008年第4四半期,改装済み,,7.113943352306837
41001517,中古マンション等,,41201,佐賀県,佐賀市,唐人,佐賀,9,３ＬＤＫ,70,,,,,,住宅,住宅,,,,商業,80.0,400.0,2021年第1四半期,未改装,,7.3222192947339195
41007616,中古マンション等,,41201,佐賀県,佐賀市,駅南本町,佐賀,6,３ＬＤＫ,70,,,,2003年,ＳＲＣ,住宅,,,,,商業,80.0,500.0,2013年第4四半期,改装済み,,7.079181246047625
41006920,中古マンション等,,41201,佐賀県,佐賀市,鍋島,佐賀,30分～60分,４ＬＤＫ,75,,,,2000年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2012年第4四半期,未改装,,7.146128035678238
41009180,中古マンション等,,41201,佐賀県,佐賀市,松原,佐賀,26,２ＤＫ,35,,,,1992年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2008年第4四半期,未改装,,6.6020599913279625
41004194,中古マンション等,,41201,佐賀県,佐賀市,栄町,佐賀,4,２ＤＫ,40,,,,1990年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2010年第3四半期,未改装,,6.653212513775344
41006495,中古マンション等,,41201,佐賀県,佐賀市,駅南本町,佐賀,6,３ＬＤＫ,75,,,,2008年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2012年第4四半期,未改装,,7.278753600952829
41003590,中古マンション等,,41201,佐賀県,佐賀市,水ヶ江,佐賀,30分～60分,３ＬＤＫ,70,,,,2000年,ＲＣ,住宅,その他,,,,近隣商業,80.0,200.0,2018年第3四半期,未改装,,7.0
41002628,中古マンション等,,41201,佐賀県,佐賀市,八戸溝,鍋島,11,３ＬＤＫ,70,,,,2000年,ＲＣ,,住宅,,,,２中住専,60.0,200.0,2021年第1四半期,未改装,,7.079181246047625
41006918,中古マンション等,,41201,佐賀県,佐賀市,神野西,佐賀,16,３ＬＤＫ,70,,,,1998年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2016年第2四半期,未改装,,7.113943352306837
41008891,中古マンション等,,41201,佐賀県,佐賀市,新中町,佐賀,16,４ＬＤＫ,85,,,,2007年,ＲＣ,住宅,,,,,２種住居,60.0,200.0,2008年第2四半期,未改装,,7.380211241711606
41001159,中古マンション等,,41201,佐賀県,佐賀市,新栄東,佐賀,30分～60分,３ＬＤＫ,85,,,,2003年,ＲＣ,住宅,住宅,,,,準住居,60.0,200.0,2022年第2四半期,未改装,,7.301029995663981
41006971,中古マンション等,,41201,佐賀県,佐賀市,白山,佐賀,15,２ＬＤＫ,65,,,,1985年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2016年第2四半期,改装済み,,6.7558748556724915
41003732,中古マンション等,,41201,佐賀県,佐賀市,駅前中央,佐賀,6,３ＬＤＫ,70,,,,2001年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2014年第2四半期,未改装,,7.113943352306837
41000096,中古マンション等,,41201,佐賀県,佐賀市,大財,佐賀,16,４ＬＤＫ,90,,,,1990年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2020年第4四半期,改装済み,,7.041392685158225
41013745,中古マンション等,,41202,佐賀県,唐津市,東城内,唐津,15,３ＬＤＫ,65,,,,2006年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2009年第1四半期,未改装,,6.698970004336019
41006077,中古マンション等,,41201,佐賀県,佐賀市,栄町,佐賀,4,２ＤＫ,45,,,,1990年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2015年第2四半期,未改装,,6.763427993562937
41003162,中古マンション等,,41201,佐賀県,佐賀市,卸本町,鍋島,30分～60分,４ＬＤＫ,85,,,,2007年,ＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2018年第3四半期,未改装,,7.204119982655925
41005736,中古マンション等,,41201,佐賀県,佐賀市,松原,佐賀,20,４ＬＤＫ,95,,,,2001年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2011年第1四半期,未改装,調停・競売等,7.204119982655925
41007651,中古マンション等,,41201,佐賀県,佐賀市,開成,佐賀,30分～60分,４ＬＤＫ,100,,,,2001年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2013年第3四半期,,調停・競売等,7.204119982655925
41014164,中古マンション等,,41202,佐賀県,唐津市,西城内,唐津,9,３ＬＤＫ,75,,,,2006年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2008年第1四半期,改装済み,,7.3222192947339195
41008680,中古マンション等,,41201,佐賀県,佐賀市,大財,佐賀,17,３ＬＤＫ,65,,,,1995年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2007年第2四半期,未改装,,6.845098040014257
41004866,中古マンション等,,41201,佐賀県,佐賀市,神野東,佐賀,6,３ＬＤＫ,60,,,,1983年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2017年第1四半期,未改装,,6.698970004336019
41006076,中古マンション等,,41201,佐賀県,佐賀市,栄町,佐賀,4,１ＤＫ,25,,,,1990年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2015年第4四半期,未改装,,6.6020599913279625
41005745,中古マンション等,,41201,佐賀県,佐賀市,水ヶ江,佐賀,30分～60分,３ＬＤＫ,75,,,,2005年,ＲＣ,住宅,,,,,２中住専,60.0,200.0,2011年第1四半期,未改装,,7.176091259055681
41008580,中古マンション等,,41201,佐賀県,佐賀市,水ヶ江,佐賀,30分～60分,４ＬＤＫ,85,,,,2000年,ＲＣ,住宅,,,,,近隣商業,80.0,200.0,2009年第4四半期,未改装,調停・競売等,6.9084850188786495
41001487,中古マンション等,,41201,佐賀県,佐賀市,天神,佐賀,11,３ＬＤＫ,80,,,,,,,住宅,,,,商業,,,2022年第1四半期,,,7.2552725051033065
41009882,中古マンション等,,41202,佐賀県,唐津市,材木町,唐津,11,４ＬＤＫ,90,,,,,,,住宅,,,,商業,80.0,400.0,2021年第1四半期,未改装,,7.230448921378274
41007815,中古マンション等,,41201,佐賀県,佐賀市,神野西,佐賀,10,３ＬＤＫ,75,,,,2004年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2013年第1四半期,未改装,,7.204119982655925
41007640,中古マンション等,,41201,佐賀県,佐賀市,鬼丸町,佐賀,30分～60分,４ＬＤＫ,80,,,,1989年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2013年第2四半期,未改装,,7.0
41002459,中古マンション等,,41201,佐賀県,佐賀市,水ヶ江,佐賀,26,４ＬＤＫ,85,,,,2007年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2020年第1四半期,未改装,,7.2552725051033065
41001103,中古マンション等,,41201,佐賀県,佐賀市,栄町,佐賀,6,２ＤＫ,40,,,,1990年,ＳＲＣ,,事務所,,,,商業,80.0,400.0,2020年第3四半期,改装済み,,6.778151250383644
41008262,中古マンション等,,41201,佐賀県,佐賀市,大財,佐賀,13,３ＬＤＫ,70,,,,1987年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2009年第4四半期,未改装,,6.991226075692495
41006339,中古マンション等,,41201,佐賀県,佐賀市,松原,佐賀,28,１Ｋ,15,,,,1992年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2015年第4四半期,未改装,,6.301029995663981
41005056,中古マンション等,,41201,佐賀県,佐賀市,鍋島,佐賀,30分～60分,３ＬＤＫ,70,,,,1997年,ＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2017年第2四半期,改装済み,,7.113943352306837
41008838,中古マンション等,,41201,佐賀県,佐賀市,神野東,佐賀,6,３ＬＤＫ,70,,,,2007年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2008年第3四半期,未改装,,7.204119982655925
41008663,中古マンション等,,41201,佐賀県,佐賀市,伊勢町,佐賀,23,３ＬＤＫ,70,,,,1994年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2007年第4四半期,未改装,,6.968482948553935
41004211,中古マンション等,,41201,佐賀県,佐賀市,白山,佐賀,17,１Ｋ,30,,,,1985年,ＲＣ,住宅,,,,,商業,80.0,400.0,2010年第1四半期,未改装,,6.146128035678238
41010539,中古マンション等,,41202,佐賀県,唐津市,東町,和多田,15,３ＬＤＫ,95,,,,1992年,ＳＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2019年第2四半期,未改装,,7.079181246047625
41000045,中古マンション等,,41201,佐賀県,佐賀市,駅前中央,佐賀,8,２ＬＤＫ,80,,,,2000年,ＲＣ,,住宅,,,,工業,60.0,200.0,2021年第4四半期,,,7.361727836017593
41007644,中古マンション等,,41201,佐賀県,佐賀市,卸本町,佐賀,30分～60分,３ＬＤＫ,55,,,,2007年,ＲＣ,住宅,,,,,準工業,60.0,200.0,2013年第3四半期,未改装,,6.977723605288848
