ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
2009397,中古マンション等,,2201,青森県,青森市,浜田,東青森,30分～60分,３ＬＤＫ,95,,,,2009年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2010年第3四半期,未改装,,7.6020599913279625
2010268,中古マンション等,,2201,青森県,青森市,南佃,東青森,13,３ＬＤＫ,70,,,,1991年,ＳＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2018年第4四半期,未改装,,7.041392685158225
2017185,中古マンション等,,2202,青森県,弘前市,大字徒町,弘前,14,２ＬＤＫ,50,,,,1984年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2013年第2四半期,未改装,,6.698970004336019
2030392,中古マンション等,,2203,青森県,八戸市,大字番町,本八戸,11,４ＬＤＫ,90,,,,2010年,ＲＣ,住宅,,,,,商業,80.0,600.0,2011年第1四半期,未改装,,7.447158031342219
2021440,中古マンション等,,2202,青森県,弘前市,大字鉄砲町,弘前,17,４ＤＫ,60,,,,1990年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2009年第1四半期,改装済み,,6.477121254719663
2006777,中古マンション等,,2201,青森県,青森市,堤町,青森,25,１Ｋ,20,,,,1991年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2010年第2四半期,未改装,,6.361727836017593
2007706,中古マンション等,,2201,青森県,青森市,南佃,東青森,13,４ＬＤＫ,70,,,,1991年,ＳＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2014年第1四半期,未改装,,6.919078092376074
2000684,中古マンション等,,2201,青森県,青森市,勝田,青森,30分～60分,３ＬＤＫ,65,,,,,ＲＣ,,住宅,,,,２中住専,60.0,200.0,2022年第3四半期,改装済み,,7.113943352306837
2005504,中古マンション等,,2201,青森県,青森市,勝田,青森,30分～60分,３ＬＤＫ,70,,,,1989年,ＲＣ,住宅,,,,,２中住専,60.0,200.0,2013年第2四半期,未改装,,7.041392685158225
2001178,中古マンション等,,2201,青森県,青森市,桜川,筒井(青森),18,４ＬＤＫ,80,,,,2003年,ＲＣ,,住宅,,,,近隣商業,80.0,200.0,2019年第4四半期,改装済み,,7.278753600952829
2017109,中古マンション等,,2202,青森県,弘前市,大字駅前町,弘前,3,４ＬＤＫ,95,,,,2006年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2012年第2四半期,未改装,,7.431363764158987
2017170,中古マンション等,,2202,青森県,弘前市,大字城東中央,弘前,14,３ＬＤＫ,60,,,,1991年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2018年第3四半期,未改装,,6.8750612633917
2009249,中古マンション等,,2201,青森県,青森市,橋本,青森,30分～60分,３ＬＤＫ,75,,,,1987年,ＳＲＣ,,住宅,,,,２種住居,60.0,200.0,2018年第2四半期,改装済み,,6.991226075692495
2009934,中古マンション等,,2201,青森県,青森市,堤町,青森,30分～60分,１ＤＫ,30,,,,1990年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2008年第3四半期,改装済み,,6.57978359661681
2003794,中古マンション等,,2201,青森県,青森市,安方,青森,9,２ＤＫ,50,,,,1989年,ＳＲＣ,,住宅,,,,商業,80.0,400.0,2022年第2四半期,未改装,,6.204119982655925
2017579,中古マンション等,,2202,青森県,弘前市,大字鉄砲町,弘前,18,４ＬＤＫ,70,,,,,,,住宅,,,,,,,2018年第1四半期,未改装,,6.897627091290442
2007584,中古マンション等,,2201,青森県,青森市,勝田,筒井(青森),28,４ＬＤＫ,85,,,,2006年,ＲＣ,住宅,住宅,,,,２中住専,60.0,200.0,2016年第3四半期,未改装,,7.3979400086720375
2010642,中古マンション等,,2201,青森県,青森市,南佃,東青森,3,４ＬＤＫ,100,,,,2008年,ＳＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2015年第1四半期,未改装,,7.414973347970818
2012981,中古マンション等,,2201,青森県,青森市,堤町,青森,30分～60分,１Ｋ,20,,,,1990年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2009年第3四半期,改装済み,,6.4623979978989565
2010126,中古マンション等,,2201,青森県,青森市,堤町,青森,30分～60分,１ＤＫ,30,,,,1990年,ＳＲＣ,,住宅,,,,商業,80.0,400.0,2017年第4四半期,未改装,,6.57978359661681
2026308,中古マンション等,,2203,青森県,八戸市,内丸,本八戸,8,３ＬＤＫ,60,,,,1999年,ＲＣ,住宅,,,,,商業,80.0,400.0,2011年第4四半期,未改装,,6.929418925714293
2010072,中古マンション等,,2201,青森県,青森市,古川,青森,6,１ＬＤＫ,45,,,,1990年,ＳＲＣ,住宅,住宅,,,,商業,80.0,600.0,2015年第3四半期,未改装,,6.812913356642856
2027610,中古マンション等,,2203,青森県,八戸市,類家,本八戸,18,２ＤＫ,40,,,,1974年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2014年第2四半期,,関係者間取引,6.505149978319906
2013515,中古マンション等,,2202,青森県,弘前市,大字駅前,弘前,3,２ＬＤＫ,75,,,,,,,住宅,,,,商業,80.0,600.0,2022年第4四半期,未改装,,7.544068044350276
2019980,中古マンション等,,2202,青森県,弘前市,大字城東中央,弘前,,３ＬＤＫ,65,,,,1991年,ＳＲＣ,住宅,,,,,,,,2008年第2四半期,,,7.041392685158225
2002084,中古マンション等,,2201,青森県,青森市,堤町,青森,25,１Ｋ,20,,,,1991年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2020年第4四半期,未改装,,6.431363764158987
2003791,中古マンション等,,2201,青森県,青森市,安方,青森,10,２ＤＫ,45,,,,1992年,ＳＲＣ,,住宅,,,,商業,80.0,400.0,2022年第3四半期,未改装,,6.778151250383644
2028751,中古マンション等,,2203,青森県,八戸市,小中野,小中野,6,２ＬＤＫ,60,,,,1999年,ＲＣ,住宅,,,,,商業,80.0,400.0,2007年第3四半期,未改装,,7.113943352306837
2011625,中古マンション等,,2201,青森県,青森市,安方,青森,10,４ＬＤＫ,85,,,,2005年,ＲＣ,住宅,,,,,商業,80.0,400.0,2013年第2四半期,未改装,,7.3222192947339195
2007426,中古マンション等,,2201,青森県,青森市,篠田,青森,13,３ＬＤＫ,75,,,,2009年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2011年第2四半期,改装済み,,7.342422680822207
2012607,中古マンション等,,2201,青森県,青森市,勝田,青森,30分～60分,３ＬＤＫ,65,,,,2006年,ＲＣ,住宅,,,,,２中住専,60.0,200.0,2009年第4四半期,未改装,,7.278753600952829
