ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
17002360,中古マンション等,,17201,石川県,金沢市,里見町,金沢,30分～60分,３ＬＤＫ,85,,,,1988年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2022年第4四半期,未改装,,7.230448921378274
17016796,中古マンション等,,17201,石川県,金沢市,富樫,金沢,1H～1H30,３ＬＤＫ,70,,,,1996年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2012年第3四半期,未改装,調停・競売等,7.0
17003076,中古マンション等,,17201,石川県,金沢市,高岡町,金沢,18,３ＬＤＫ,90,,,,1991年,ＳＲＣ,,住宅,,,,商業,80.0,400.0,2019年第3四半期,,,7.2552725051033065
17014590,中古マンション等,,17201,石川県,金沢市,西泉,金沢,30分～60分,３ＬＤＫ,75,,,,2000年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2015年第2四半期,未改装,,7.204119982655925
17003675,中古マンション等,,17201,石川県,金沢市,富樫,金沢,1H～1H30,３ＬＤＫ,55,,,,1989年,ＳＲＣ,,住宅,,,,２種住居,60.0,200.0,2019年第2四半期,未改装,,6.99563519459755
17020540,中古マンション等,,17201,石川県,金沢市,兼六元町,金沢,28,３ＬＤＫ,105,,,,2000年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2008年第3四半期,,,7.301029995663981
17020665,中古マンション等,,17201,石川県,金沢市,三社町,金沢,16,２ＬＤＫ,55,,,,1989年,ＲＣ,住宅,,,,,準工業,60.0,200.0,2008年第2四半期,,,6.826074802700826
17017031,中古マンション等,,17201,石川県,金沢市,法光寺町,森本,21,,20,,,,1992年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2012年第3四半期,未改装,,6.623249290397901
17007998,中古マンション等,,17201,石川県,金沢市,片町,金沢,24,１ＬＤＫ,40,,,,1989年,ＳＲＣ,,住宅,,,,商業,80.0,400.0,2017年第3四半期,未改装,,6.929418925714293
17016706,中古マンション等,,17201,石川県,金沢市,玉川町,金沢,12,３ＬＤＫ,75,,,,1987年,ＳＲＣ,住宅,,,,,近隣商業,80.0,300.0,2012年第4四半期,改装済み,,7.113943352306837
17021235,中古マンション等,,17201,石川県,金沢市,野町,,,,65,,,,2005年,ＲＣ,住宅,,,,,商業,80.0,400.0,2008年第4四半期,,,7.301029995663981
17021804,中古マンション等,,17201,石川県,金沢市,八日市出町,西金沢,18,４ＬＤＫ,95,,,,1993年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2007年第3四半期,未改装,,7.041392685158225
17009906,中古マンション等,,17201,石川県,金沢市,土清水,金沢,1H30～2H,１Ｒ,15,,,,1993年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2014年第3四半期,未改装,,6.079181246047625
17001742,中古マンション等,,17201,石川県,金沢市,北安江,金沢,18,２ＬＤＫ,65,,,,2009年,ＲＣ,,住宅,,,,１種住居,60.0,200.0,2019年第4四半期,改装済み,,7.278753600952829
17001717,中古マンション等,,17201,石川県,金沢市,北安江,金沢,9,３ＬＤＫ,75,,,,1996年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2021年第4四半期,未改装,,7.2552725051033065
17041682,中古マンション等,,17210,石川県,白山市,八ツ矢新町,松任,7,２ＤＫ,40,,,,1992年,ＲＣ,住宅,,,,,準工業,60.0,200.0,2011年第4四半期,未改装,,6.698970004336019
17020603,中古マンション等,,17201,石川県,金沢市,小立野,金沢,,３ＬＤＫ,70,,,,1990年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2007年第2四半期,改装済み,,6.977723605288848
17007940,中古マンション等,,17201,石川県,金沢市,尾張町,金沢,23,１Ｋ,15,,,,1988年,ＲＣ,,住宅,,,,１種住居,60.0,200.0,2017年第4四半期,未改装,,6.2552725051033065
17008167,中古マンション等,,17201,石川県,金沢市,菊川,金沢,30分～60分,１Ｋ,15,,,,1991年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,200.0,2017年第1四半期,改装済み,,6.204119982655925
17019725,中古マンション等,,17201,石川県,金沢市,増泉,,,３ＬＤＫ,65,,,,2000年,ＲＣ,住宅,,,,,工業,60.0,200.0,2009年第4四半期,未改装,,7.176091259055681
17014955,中古マンション等,,17201,石川県,金沢市,玉川町,金沢,9,２ＬＤＫ,55,,,,2006年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2016年第4四半期,,,7.342422680822207
17015664,中古マンション等,,17201,石川県,金沢市,本多町,金沢,30分～60分,１Ｋ,20,,,,1991年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2016年第4四半期,未改装,,6.079181246047625
17014583,中古マンション等,,17201,石川県,金沢市,鳴和,東金沢,11,３ＬＤＫ,85,,,,2007年,ＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2015年第1四半期,未改装,,7.301029995663981
17016193,中古マンション等,,17201,石川県,金沢市,大手町,金沢,20,１Ｋ,20,,,,1989年,ＲＣ,住宅,,,,,商業,80.0,400.0,2012年第2四半期,未改装,,6.301029995663981
17007389,中古マンション等,,17201,石川県,金沢市,本町,金沢,6,４ＬＤＫ,90,,,,2002年,ＳＲＣ,,住宅,,,,商業,80.0,600.0,2018年第2四半期,未改装,,7.491361693834273
17013335,中古マンション等,,17201,石川県,金沢市,旭町,金沢,1H～1H30,,105,,,,1992年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2016年第2四半期,未改装,,6.845098040014257
