ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
30005618,中古マンション等,,30201,和歌山県,和歌山市,毛見,海南,30分～60分,２ＬＤＫ,85,,,,2007年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2014年第3四半期,,,7.230448921378274
30002551,中古マンション等,,30201,和歌山県,和歌山市,中島,宮前,7,３ＬＤＫ,60,,,,1990年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2019年第1四半期,改装済み,,6.799340549453582
30009302,中古マンション等,,30201,和歌山県,和歌山市,十番丁,和歌山市,18,１Ｋ,25,,,,1989年,ＳＲＣ,住宅,住宅,,,,商業,80.0,600.0,2015年第4四半期,未改装,,6.518513939877887
30004046,中古マンション等,,30201,和歌山県,和歌山市,湊通丁南,和歌山市,21,２ＬＤＫ,70,,,,1985年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2020年第2四半期,未改装,,6.929418925714293
30003623,中古マンション等,,30201,和歌山県,和歌山市,布施屋,布施屋,7,３ＬＤＫ,55,,,,1991年,ＳＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2022年第3四半期,改装済み,,6.681241237375588
30010963,中古マンション等,,30201,和歌山県,和歌山市,西浜,和歌山市,30分～60分,３ＬＤＫ,100,,,,,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2016年第3四半期,未改装,,7.176091259055681
30012909,中古マンション等,,30201,和歌山県,和歌山市,友田町,和歌山,6,３ＬＤＫ,65,,,,2008年,ＲＣ,住宅,,,,,商業,80.0,400.0,2009年第1四半期,未改装,,7.301029995663981
30003912,中古マンション等,,30201,和歌山県,和歌山市,三木町,和歌山市,20,２ＬＤＫ,65,,,,2001年,ＲＣ,住宅,住宅,,,,商業,80.0,600.0,2023年第1四半期,未改装,,7.0
30008484,中古マンション等,,30201,和歌山県,和歌山市,田中町,和歌山,6,３ＬＤＫ,75,,,,1989年,ＲＣ,住宅,,,,,商業,80.0,400.0,2011年第1四半期,未改装,,6.880813592280791
30013435,中古マンション等,,30201,和歌山県,和歌山市,榎原,八幡前(和歌山),8,３ＬＤＫ,65,,,,1990年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2008年第4四半期,未改装,調停・競売等,6.6020599913279625
30009581,中古マンション等,,30201,和歌山県,和歌山市,広瀬中ノ丁,和歌山,18,３ＬＤＫ,65,,,,1989年,ＲＣ,住宅,住宅,,,,近隣商業,80.0,300.0,2015年第2四半期,改装済み,,7.0
30001363,中古マンション等,,30201,和歌山県,和歌山市,毛見,海南,30分～60分,,50,,,,1997年,ＳＲＣ,,,,,,１種住居,60.0,200.0,2023年第2四半期,,,6.845098040014257
30000887,中古マンション等,,30201,和歌山県,和歌山市,北休賀町,和歌山,15,３ＬＤＫ,60,,,,2002年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2023年第3四半期,未改装,,7.176091259055681
30004045,中古マンション等,,30201,和歌山県,和歌山市,湊通丁南,和歌山市,19,２ＬＤＫ,65,,,,1985年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2020年第4四半期,未改装,,6.698970004336019
30010402,中古マンション等,,30201,和歌山県,和歌山市,毛見,海南,30分～60分,２ＬＤＫ,80,,,,2002年,ＳＲＣ,住宅,,,,,１種住居,60.0,200.0,2012年第4四半期,未改装,,7.2552725051033065
30011381,中古マンション等,,30201,和歌山県,和歌山市,六十谷,六十谷,4,３ＬＤＫ,65,,,,1979年,ＲＣ,住宅,,,,,１低住専,50.0,100.0,2012年第1四半期,未改装,,6.681241237375588
30006468,中古マンション等,,30201,和歌山県,和歌山市,上三毛,船戸,13,３ＬＤＫ,60,,,,1991年,ＳＲＣ,住宅,,,,,１種住居,60.0,200.0,2010年第1四半期,,調停・競売等,6.204119982655925
30012300,中古マンション等,,30201,和歌山県,和歌山市,布施屋,布施屋,4,３ＬＤＫ,55,,,,1991年,ＳＲＣ,住宅,,,,,１種住居,60.0,200.0,2013年第1四半期,未改装,,6.5910646070264995
30007598,中古マンション等,,30201,和歌山県,和歌山市,西浜,和歌山市,30分～60分,４ＬＤＫ,100,,,,2004年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2010年第4四半期,未改装,,7.361727836017593
30004954,中古マンション等,,30201,和歌山県,和歌山市,鳴神,日前宮,9,３ＬＤＫ,55,,,,1991年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2018年第2四半期,未改装,,6.892094602690481
30012896,中古マンション等,,30201,和歌山県,和歌山市,伝法橋南ノ丁,和歌山市,8,２ＬＤＫ,60,,,,2005年,ＲＣ,住宅,,,,,商業,80.0,400.0,2009年第1四半期,未改装,,7.278753600952829
30003713,中古マンション等,,30201,和歌山県,和歌山市,本町,和歌山市,13,３ＬＤＫ,65,,,,2007年,ＲＣ,住宅,住宅,,,,準工業,60.0,200.0,2020年第2四半期,未改装,,7.301029995663981
30007121,中古マンション等,,30201,和歌山県,和歌山市,吉田,和歌山,6,３ＬＤＫ,80,,,,2000年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2014年第4四半期,改装済み,,7.2552725051033065
30008414,中古マンション等,,30201,和歌山県,和歌山市,十番丁,和歌山,18,３ＬＤＫ,65,,,,1991年,ＳＲＣ,住宅,,,,,商業,80.0,600.0,2011年第2四半期,改装済み,,7.0
30004040,中古マンション等,,30201,和歌山県,和歌山市,湊通丁南,和歌山市,21,３ＬＤＫ,60,,,,,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2022年第2四半期,未改装,,6.556302500767287
