ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
32003156,中古マンション等,,32201,島根県,松江市,大輪町,松江,26,３ＬＤＫ,70,,,,,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2018年第3四半期,未改装,,7.146128035678238
32003277,中古マンション等,,32201,島根県,松江市,浜乃木,乃木,9,３ＬＤＫ,75,,,,2004年,ＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2018年第3四半期,未改装,,7.301029995663981
32000617,中古マンション等,,32201,島根県,松江市,黒田町,松江,30分～60分,３ＬＤＫ,70,,,,2001年,ＲＣ,,,,,,近隣商業,80.0,200.0,2022年第1四半期,未改装,,7.041392685158225
32012819,中古マンション等,,32203,島根県,出雲市,駅南町,出雲市,4,３ＬＤＫ,65,,,,2002年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2020年第2四半期,,,7.146128035678238
32000375,中古マンション等,,32201,島根県,松江市,学園,松江,30分～60分,３ＬＤＫ,65,,,,1996年,ＲＣ,住宅,住宅,,,,２種住居,60.0,200.0,2023年第3四半期,,,7.146128035678238
32008423,中古マンション等,,32201,島根県,松江市,学園南,,,３ＬＤＫ,70,,,,1993年,ＲＣ,住宅,,,,,,,,2008年第4四半期,改装済み,,6.968482948553935
32008113,中古マンション等,,32201,島根県,松江市,西津田,松江,11,３ＬＤＫ,65,,,,1994年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2009年第2四半期,未改装,,6.977723605288848
32001651,中古マンション等,,32201,島根県,松江市,西川津町,松江,30分～60分,４ＬＤＫ,85,,,,2001年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2019年第2四半期,未改装,,7.2552725051033065
32004434,中古マンション等,,32201,島根県,松江市,春日町,松江,30分～60分,３ＬＤＫ,70,,,,2009年,ＲＣ,住宅,,,,,２中住専,60.0,200.0,2010年第2四半期,未改装,,7.278753600952829
32000392,中古マンション等,,32201,島根県,松江市,学園,松江,30分～60分,４ＬＤＫ,75,,,,1995年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2020年第2四半期,改装済み,,7.230448921378274
32007363,中古マンション等,,32201,島根県,松江市,北田町,松江,23,３ＬＤＫ,70,,,,1996年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2013年第2四半期,改装済み,,7.146128035678238
32007342,中古マンション等,,32201,島根県,松江市,春日町,松江,30分～60分,４ＬＤＫ,90,,,,2009年,ＲＣ,住宅,,,,,２中住専,60.0,200.0,2013年第3四半期,未改装,,7.431363764158987
