ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
42018148,中古マンション等,,42202,長崎県,佐世保市,潮見町,佐世保,7,３ＬＤＫ,70,,,,,ＳＲＣ,住宅,,,,,,,,2009年第4四半期,未改装,,6.929418925714293
42003407,中古マンション等,,42201,長崎県,長崎市,泉,西浦上,14,４ＬＤＫ,95,,,,,ＲＣ,,住宅,,,,,,,2018年第2四半期,未改装,,7.414973347970818
42005016,中古マンション等,,42201,長崎県,長崎市,田中町,現川,,３ＬＤＫ,75,,,,1998年,ＳＲＣ,住宅,,,,,,,,2010年第3四半期,未改装,,7.041392685158225
42009058,中古マンション等,,42201,長崎県,長崎市,八幡町,長崎(長崎),18,１Ｒ,30,,,,1988年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2012年第1四半期,未改装,,6.633468455579586
42003435,中古マンション等,,42201,長崎県,長崎市,魚の町,長崎(長崎),13,３ＬＤＫ,85,,,,,,,住宅,,,,,,,2018年第2四半期,未改装,,7.556302500767287
42009963,中古マンション等,,42201,長崎県,長崎市,万屋町,長崎(長崎),16,３ＬＤＫ,75,,,,2010年,ＳＲＣ,住宅,,,,,商業,80.0,600.0,2013年第1四半期,未改装,,7.491361693834273
42014389,中古マンション等,,42202,長崎県,佐世保市,大宮町,佐世保,24,４ＬＤＫ,85,,,,1996年,ＲＣ,住宅,,,,,近隣商業,80.0,300.0,2010年第4四半期,未改装,,7.176091259055681
42014313,中古マンション等,,42202,長崎県,佐世保市,今福町,佐世保,30分～60分,４ＬＤＫ,85,,,,1988年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2010年第4四半期,未改装,,7.041392685158225
42017878,中古マンション等,,42202,長崎県,佐世保市,浜田町,佐世保,21,２ＤＫ,40,,,,1989年,ＳＲＣ,住宅,,,,,商業,80.0,500.0,2013年第1四半期,未改装,,6.954242509439325
42013809,中古マンション等,,42202,長崎県,佐世保市,鹿子前町,佐世保,1H～1H30,３ＬＤＫ,65,,,,1989年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2018年第4四半期,未改装,,6.740362689494244
