ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
3006520,中古マンション等,,3201,岩手県,盛岡市,神明町,盛岡,27,１Ｋ,30,,,,1992年,ＳＲＣ,住宅,,,,,商業,80.0,600.0,2012年第1四半期,改装済み,,6.6020599913279625
3000038,中古マンション等,,3201,岩手県,盛岡市,青山,青山(岩手),13,２ＤＫ,65,,,,2019年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2020年第3四半期,未改装,,7.3979400086720375
3001677,中古マンション等,,3201,岩手県,盛岡市,中央通,盛岡,10,２ＬＤＫ,55,,,,1996年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2021年第4四半期,,,6.954242509439325
3005916,中古マンション等,,3201,岩手県,盛岡市,材木町,盛岡,9,１Ｋ,20,,,,1991年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2012年第2四半期,未改装,,6.447158031342219
3002132,中古マンション等,,3201,岩手県,盛岡市,長田町,盛岡,8,１Ｋ,20,,,,1989年,ＳＲＣ,住宅,住宅,,,,商業,80.0,600.0,2020年第4四半期,未改装,,5.698970004336019
3003077,中古マンション等,,3201,岩手県,盛岡市,南大通,仙北町,14,３ＬＤＫ,75,,,,2001年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2021年第1四半期,未改装,,7.342422680822207
3007116,中古マンション等,,3201,岩手県,盛岡市,本町通,盛岡,21,１Ｋ,30,,,,1989年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2010年第3四半期,未改装,,6.556302500767287
3004352,中古マンション等,,3201,岩手県,盛岡市,中央通,盛岡,9,２ＬＤＫ,40,,,,,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2014年第1四半期,未改装,,6.8750612633917
3008894,中古マンション等,,3201,岩手県,盛岡市,津志田西,岩手飯岡,16,,75,,,,,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2016年第3四半期,未改装,,7.3222192947339195
3004527,中古マンション等,,3201,岩手県,盛岡市,大沢川原,盛岡,6,１Ｋ,20,,,,1993年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2015年第2四半期,,,6.778151250383644
3000335,中古マンション等,,3201,岩手県,盛岡市,開運橋通,盛岡,6,２ＬＤＫ,55,,,,1979年,ＳＲＣ,住宅,住宅,,,,商業,80.0,600.0,2023年第2四半期,改装済み,,6.778151250383644
3004596,中古マンション等,,3201,岩手県,盛岡市,天神町,盛岡,30分～60分,３ＬＤＫ,75,,,,2008年,ＲＣ,住宅,住宅,,,,１種住居,60.0,200.0,2014年第4四半期,改装済み,,7.380211241711606
3003501,中古マンション等,,3201,岩手県,盛岡市,盛岡駅前北通,盛岡,8,２ＬＤＫ,70,,,,1997年,ＳＲＣ,住宅,住宅,,,,近隣商業,80.0,200.0,2022年第2四半期,未改装,,7.2552725051033065
3019987,中古マンション等,,3205,岩手県,花巻市,西大通り,花巻,8,３ＬＤＫ,70,,,,2007年,ＲＣ,住宅,,,,,近隣商業,80.0,200.0,2008年第4四半期,未改装,,7.2552725051033065
3008139,中古マンション等,,3201,岩手県,盛岡市,中央通,盛岡,8,３ＬＤＫ,75,,,,2001年,ＳＲＣ,住宅,,,,,商業,80.0,400.0,2013年第1四半期,未改装,,7.278753600952829
3027732,中古マンション等,,3209,岩手県,一関市,新大町,一ノ関,1,３ＬＤＫ,70,,,,2016年,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2021年第3四半期,未改装,,7.4623979978989565
3000407,中古マンション等,,3201,岩手県,盛岡市,加賀野,盛岡,30分～60分,３ＬＤＫ,75,,,,2014年,ＲＣ,住宅,その他,,,,１種住居,60.0,200.0,2019年第1四半期,未改装,,7.477121254719663
3005849,中古マンション等,,3201,岩手県,盛岡市,紺屋町,盛岡,29,,30,,,,1988年,ＳＲＣ,住宅,,,,,,,,2012年第1四半期,,,6.3979400086720375
3000342,中古マンション等,,3201,岩手県,盛岡市,開運橋通,盛岡,8,３Ｋ,50,,,,,ＳＲＣ,住宅,住宅,,,,商業,80.0,400.0,2022年第1四半期,未改装,,6.778151250383644
3008926,中古マンション等,,3201,岩手県,盛岡市,盛岡駅前通,盛岡,4,３ＬＤＫ,75,,,,1995年,ＲＣ,住宅,住宅,,,,商業,80.0,400.0,2015年第4四半期,,,7.361727836017593
3008383,中古マンション等,,3201,岩手県,盛岡市,繋,盛岡,2H～,１Ｋ,25,,,,1988年,ＳＲＣ,住宅,その他,,,,商業,80.0,400.0,2017年第2四半期,未改装,,6.2552725051033065
3000867,中古マンション等,,3201,岩手県,盛岡市,菜園,盛岡,14,１Ｋ,25,,,,2018年,鉄骨造,,,,,,商業,80.0,400.0,2023年第1四半期,改装済み,,7.079181246047625
