ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
18009055,中古マンション等,,18201,福井県,福井市,加茂河原,福井(福井),30分～60分,１Ｋ,15,,,,1991年,ＲＣ,住宅,,,,,近隣商業,80.0,200.0,2013年第2四半期,未改装,,5.954242509439325
18006576,中古マンション等,,18201,福井県,福井市,文京,福井(福井),30分～60分,３ＬＤＫ,65,,,,1997年,ＲＣ,住宅,,,,,１中住専,60.0,200.0,2011年第1四半期,未改装,調停・競売等,6.653212513775344
18005889,中古マンション等,,18201,福井県,福井市,日之出,福井(福井),,２ＬＤＫ,45,,,,1991年,ＳＲＣ,住宅,,,,,近隣商業,80.0,200.0,2010年第1四半期,改装済み,,6.826074802700826
18010551,中古マンション等,,18201,福井県,福井市,下馬,福井(福井),30分～60分,３ＬＤＫ,60,,,,1991年,ＳＲＣ,住宅,,,,,準工業,60.0,200.0,2007年第2四半期,未改装,調停・競売等,6.6020599913279625
18008149,中古マンション等,,18201,福井県,福井市,板垣,福井(福井),30分～60分,３ＬＤＫ,65,,,,2002年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2012年第2四半期,改装済み,,7.113943352306837
18007991,中古マンション等,,18201,福井県,福井市,文京,福井(福井),30分～60分,３ＬＤＫ,65,,,,1997年,ＲＣ,住宅,住宅,,,,１中住専,60.0,200.0,2016年第2四半期,改装済み,,7.041392685158225
18005815,中古マンション等,,18201,福井県,福井市,新田塚,新田塚,5,４ＬＤＫ,85,,,,2001年,ＲＣ,住宅,,,,,１種住居,60.0,200.0,2010年第4四半期,未改装,,7.146128035678238
18005133,中古マンション等,,18201,福井県,福井市,開発,越前開発,13,４ＬＤＫ,165,,,,2009年,ＲＣ,住宅,,,,,準工業,60.0,200.0,2010年第3四半期,未改装,,7.863322860120456
18009105,中古マンション等,,18201,福井県,福井市,毛矢,福井(福井),14,２ＬＤＫ,65,,,,2001年,ＲＣ,住宅,,,,,商業,80.0,400.0,2013年第3四半期,未改装,,6.929418925714293
18002056,中古マンション等,,18201,福井県,福井市,西開発,まつもと町屋,14,２ＬＤＫ,45,,,,1989年,ＲＣ,,住宅,,,,準工業,60.0,200.0,2020年第4四半期,未改装,,7.041392685158225
